Date,daily_ret_long,daily_ret_short,ls_ret,Value,Return_Pct
2017-04-25,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-04-26,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-04-27,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-04-28,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-02,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-03,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-04,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-05,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-08,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-09,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-10,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-11,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-12,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-15,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-16,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-17,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-18,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-19,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-22,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-23,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-24,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-25,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-26,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-29,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-30,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-05-31,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-06-01,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-06-02,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-06-05,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-06-06,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-06-07,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-06-08,0.0,0.0,0.0,3.3603715568148504,236.03715568148505
2017-06-09,0.0,0.0644,-0.0644,3.143963628555974,214.39636285559743
2017-06-12,0.0,0.0945,-0.0945,2.8468590656574344,184.68590656574344
2017-06-13,0.0,0.236,-0.236,2.17500032616228,117.50003261622801
2017-06-14,0.0,0.0837,-0.0837,1.9929527988624973,99.29527988624973
2017-06-16,0.0,-0.021,0.021,2.0348048076386096,103.48048076386095
2017-06-19,0.0,-0.0411,0.0411,2.118435285232556,111.84352852325561
2017-06-20,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-06-21,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-06-23,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-06-26,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-06-27,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-06-28,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-06-29,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-06-30,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-03,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-04,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-05,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-06,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-07,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-10,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-11,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-12,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-13,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-14,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-17,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-18,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-19,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-20,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-21,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-24,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-25,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-26,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-27,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-28,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-07-31,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-01,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-02,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-03,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-04,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-07,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-08,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-09,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-10,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-11,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-14,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-16,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-17,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-18,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-21,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-22,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-23,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-24,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-25,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-28,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-29,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-30,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-08-31,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-09-01,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-09-04,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-09-05,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-09-06,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-09-07,0.0,0.0,0.0,2.118435285232556,111.84352852325561
2017-09-08,-0.0045,0.001,-0.0055,2.106783891163777,110.6783891163777
2017-09-11,0.0367,-0.04223333333333334,0.07893333333333334,2.2730793663063045,127.30793663063045
2017-09-12,-0.0318,0.018699999999999998,-0.0505,2.158288858307836,115.8288858307836
2017-09-13,-0.0369,-0.027533333333333333,-0.009366666666666669,2.138072886001686,113.8072886001686
2017-09-14,0.0451,-0.017466666666666665,0.06256666666666666,2.2718449795691913,127.18449795691913
2017-09-15,0.0,0.04766666666666666,-0.04766666666666666,2.1635537022097266,116.35537022097266
2017-09-18,-0.0835,0.0196,-0.1031,1.940491315511904,94.04913155119038
2017-09-19,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-09-20,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-09-21,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-09-22,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-09-25,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-09-26,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-09-27,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-09-28,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-09-29,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-02,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-03,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-04,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-05,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-06,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-09,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-10,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-11,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-12,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-13,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-16,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-17,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-18,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-19,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-20,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-23,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-24,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-25,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-26,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-27,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-30,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-10-31,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-02,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-03,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-06,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-07,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-08,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-09,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-10,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-13,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-14,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-15,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-16,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-17,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-20,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-21,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-22,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-23,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-24,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-27,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-28,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-29,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-11-30,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-01,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-04,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-05,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-06,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-07,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-08,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-11,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-12,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-13,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-14,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-15,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-18,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-19,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-20,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-21,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-22,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-27,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-28,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2017-12-29,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-02,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-03,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-04,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-05,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-08,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-09,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-10,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-11,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-12,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-15,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-16,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-17,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-18,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-19,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-22,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-23,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-24,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-25,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-26,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-29,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-30,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-01-31,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-01,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-02,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-05,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-06,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-07,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-08,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-09,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-12,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-13,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-14,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-15,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-16,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-19,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-20,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-21,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-22,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-23,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-26,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-27,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-02-28,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-03-01,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-03-02,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-03-05,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-03-06,0.0,0.0,0.0,1.940491315511904,94.04913155119038
2018-03-07,-0.012549999999999999,0.0163,-0.028849999999999997,1.8845081410593854,88.45081410593853
2018-03-08,0.009825,-0.02,0.029825,1.9407135963664814,94.07135963664814
2018-03-09,0.035074999999999995,0.0082,0.026874999999999996,1.9928702742688307,99.28702742688307
2018-03-12,0.0051,-0.0081,0.0132,2.0191761618891793,101.91761618891792
2018-03-13,-0.02455,0.0163,-0.04085,1.9366928156760062,93.66928156760062
2018-03-14,0.007825,0.0,0.007825,1.951847436958671,95.1847436958671
2018-03-15,0.0003750000000000014,-0.0241,0.024475,1.9996189029782345,99.96189029782346
2018-03-16,-0.002875000000000001,-0.0041,0.0012249999999999995,2.002068436134383,100.20684361343828
2018-03-19,0.00265,0.0,0.00265,2.007373917490139,100.73739174901388
2018-03-20,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-03-21,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-03-22,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-03-23,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-03-26,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-03-27,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-03-28,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-03-29,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-03,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-04,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-05,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-06,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-09,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-10,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-11,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-12,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-13,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-16,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-17,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-18,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-19,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-20,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-23,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-24,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-25,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-26,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-27,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-04-30,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-02,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-03,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-04,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-07,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-08,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-09,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-10,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-11,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-14,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-15,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-16,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-17,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-18,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-21,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-22,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-23,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-24,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-25,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-28,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-29,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-05-30,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-01,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-04,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-05,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-06,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-07,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-08,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-11,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-12,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-13,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-14,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-15,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-18,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-19,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-20,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-21,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-26,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-27,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-28,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-06-29,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-02,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-03,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-04,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-05,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-06,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-09,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-10,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-11,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-12,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-13,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-16,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-17,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-18,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-19,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-20,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-23,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-24,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-25,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-26,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-27,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-30,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-07-31,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-01,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-02,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-03,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-06,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-07,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-08,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-09,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-10,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-13,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-14,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-16,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-17,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-20,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-21,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-22,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-23,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-24,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-27,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-28,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-29,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-30,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-08-31,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-09-03,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-09-04,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-09-05,0.0,0.0,0.0,2.007373917490139,100.73739174901388
2018-09-06,-0.1034,0.020625,-0.12402500000000001,1.7584093673734242,75.84093673734242
2018-09-07,-0.0385,-0.01905,-0.01945,1.7242083051780113,72.42083051780112
2018-09-10,0.04,0.003974999999999999,0.036025,1.7863229093720492,78.63229093720491
2018-09-11,-0.0769,-0.018149999999999996,-0.05875,1.6813764384464414,68.13764384464413
2018-09-12,-0.075,0.014000000000000002,-0.089,1.5317339354247081,53.17339354247081
2018-09-13,0.009,-0.00895,0.01795,1.5592285595655815,55.92285595655815
2018-09-14,0.0982,-0.014775,0.11297499999999999,1.7353824060825032,73.53824060825032
2018-09-17,0.0,0.0162,-0.0162,1.7072692111039667,70.72692111039667
2018-09-18,0.0,0.014124999999999999,-0.014124999999999999,1.6831540334971233,68.31540334971234
2018-09-19,0.0,0.0221,-0.0221,1.645956329356837,64.59563293568368
2018-09-20,0.0569,-0.03855,0.09545000000000001,1.803062860993947,80.3062860993947
2018-09-21,-0.0538,0.011649999999999997,-0.06545,1.685052396741893,68.50523967418931
2018-09-24,0.0569,0.005,0.0519,1.7725066161327974,77.25066161327973
2018-09-25,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-09-26,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-09-27,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-09-28,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-01,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-02,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-03,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-04,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-05,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-09,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-10,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-11,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-12,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-15,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-16,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-17,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-18,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-19,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-22,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-23,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-24,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-25,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-26,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-29,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-30,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-10-31,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-11-02,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-11-05,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-11-06,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-11-07,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-11-08,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-11-09,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-11-12,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
2018-11-13,0.0,0.0,0.0,1.7725066161327974,77.25066161327973
